X,Y,Society Name,Machines,Site Name,Full Addre,Site Addre,Town,Country,Territoria,addrtype,addrlocat
175.8578562,-37.019825,Pauanui Sports & Recreation Club Inc,10,Pauanui Sports & Recreation,Sheppard Avenue Pauanui,Sheppard Avenue,Pauanui,NZ,Thames-Coromandel District,route,GEOMETRIC_CENTER
176.8565463,-39.635789,Pelorus Trust,18,Horse and Hound Hawkes Bay Limited,1012 Karamu Rd Hastings,1012 Karamu Rd,Hastings,NZ,Hastings District,street_address,ROOFTOP
174.8802286,-41.2255786,Pelorus Trust,18,Horse & Hound Bar & Cafe,219 Jackson St Petone,219 Jackson St,Petone,NZ,Hutt City,street_address,ROOFTOP
174.9814408,-40.918592,Pelorus Trust,14,The Big Chill Cafe Bar,3 Raumati Road Raumati,3 Raumati Road,Raumati,NZ,Kapiti Coast District,street_address,ROOFTOP
175.7738565,-37.8085143,Pelorus Trust,18,Matamata Hotel,81 - 87 Arawa Street Matamata,81 - 87 Arawa Street,Matamata,NZ,Matamata-Piako District,subpremise,ROOFTOP
176.9184766,-39.4902802,Pelorus Trust,18,Hops 'N' Hooves Sportz Cafe,106 Hastings Street Napier,106 Hastings Street,Napier,NZ,Napier City,street_address,RANGE_INTERPOLATED
174.1018016,-39.0488649,Pelorus Trust,18,Sporty's Cafe/Bar,50 Sackville Street New Plymouth,50 Sackville Street,New Plymouth,NZ,New Plymouth District,street_address,ROOFTOP
174.2839086,-39.5888072,Pelorus Trust,18,"Chances TAB, Sports Bar & Casino",110 Princes Street Hawera,110 Princes Street,Hawera,NZ,South Taranaki District,street_address,RANGE_INTERPOLATED
175.0748745,-41.1236408,Pelorus Trust,18,Lonely Goatherd,3 King Street Upper Hutt,3 King Street,Upper Hutt,NZ,Upper Hutt City,street_address,ROOFTOP
174.8251175,-41.1711423,Pelorus Trust,18,Endzone Cafe'n'Bar,"197-211 Main Road, Tawa Tawa","197-211 Main Road, Tawa",Tawa,NZ,Wellington City,library,APPROXIMATE
174.885971,-40.900557,Pelorus Trust,23,STORAGE,,,,NZ,,country,APPROXIMATE
174.7497081,-36.8792437,Perry Foundation,8,Lemon Twist,"343-345 Dominion Road, Mt Eden Auckland","343-345 Dominion Road, Mt Eden",Auckland,NZ,Auckland City,subpremise,ROOFTOP
174.8477185,-36.8988725,Perry Foundation,18,Miss Q Pool Bar and Cafe,523-529 Ellerslie Panmure Highway Auckland,523-529 Ellerslie Panmure Highway,Auckland,NZ,Auckland City,subpremise,ROOFTOP
174.8472445,-36.8983858,Perry Foundation,18,Panmure Superbowl,"523A Ellerslie-Panmure Highway, Panmure","523A Ellerslie-Panmure Highway,",Panmure,NZ,Auckland City,street_address,ROOFTOP
175.2841849,-37.79015,Perry Foundation,18,Cuesports,28 Alexandra St Hamilton,28 Alexandra St,Hamilton,NZ,Hamilton City,street_address,ROOFTOP
174.8842624,-41.2213502,Petone Workingmens Club and Literary Institute,18,Petone Workingmens Club,45-47 Udy Street Petone,45-47 Udy Street,Petone,NZ,Hutt City,street_address,ROOFTOP
174.8421321,-41.1347369,Phoenix Trust,18,Compass Bar,3 Lyttleton Ave Porirua,3 Lyttleton Ave,Porirua,NZ,Porirua City,street_address,ROOFTOP
174.7780791,-41.3052601,Phoenix Trust,18,Spud & Duchess Bar,114 Adelaide Road Newtown,114 Adelaide Road,Newtown,NZ,Wellington City,street_address,ROOFTOP
174.77931,-41.2790813,Phoenix Trust,18,Trax Bar & Cafe,"Platform 1, Wellington Railway Station, Bunny Street, Wellington Wellington","Platform 1, Wellington Railway Station, Bunny Street, Wellington",Wellington,NZ,Wellington City,route,GEOMETRIC_CENTER
174.0080831,-41.2914638,Picton Returned Services Association Inc,7,Picton Returned Services Association,66 Wellington Street Picton,66 Wellington Street,Picton,NZ,Marlborough District,street_address,ROOFTOP
174.4207428,-35.7785352,Pines Golf Club Inc,2,The Pines Golf Club,"Whangarei Heads Rd, Parua Bay Whangarei","Whangarei Heads Rd, Parua Bay",Whangarei,NZ,Whangarei District,route,GEOMETRIC_CENTER
175.0167944,-38.4655725,Piopio Cosmopolitan Club,7,Piopio Cosmopolitan Club,42 Moa Street Piopio,42 Moa Street,Piopio,NZ,Waitomo District,street_address,ROOFTOP
174.8596772,-41.0750741,Plimmerton Boating Club Inc,9,Plimmerton Boating Club,Moana Road Plimmerton,Moana Road,Plimmerton,NZ,Porirua City,route,GEOMETRIC_CENTER
174.8961121,-41.0896726,Plimmerton Bowling Club Inc,3,The Plimmerton Men's Bowling Club,Grays Road Plimmerton,Grays Road,Plimmerton,NZ,Porirua City,route,GEOMETRIC_CENTER
175.8701494,-38.2181005,Pockets 8 Ball Club,18,Pockets 8 Ball Club,38 Bridge Street Tokoroa,38 Bridge Street,Tokoroa,NZ,South Waikato District,street_address,ROOFTOP
169.910143,-44.9419673,Pomona Charitable Trust,1,Commercial Hotel,Main Street Omakau,Main Street,Omakau,NZ,Central Otago District,route,GEOMETRIC_CENTER
174.7391061,-36.844935,Ponsonby Bowling Club Inc,3,Ponsonby Bowling Club,105a Jervois Road Ponsonby,105a Jervois Road,Ponsonby,NZ,Auckland City,street_address,ROOFTOP
174.7456082,-36.853867,Ponsonby/Herne Bay Returned Services Club,2,Ponsonby/Herne Bay Returned Services Club,192 Ponsonby Road Auckland,192 Ponsonby Road,Auckland,NZ,Auckland City,street_address,RANGE_INTERPOLATED
174.8396913,-41.1362181,Porirua Club Inc,18,Porirua Club,Lodge Place Porirua,Lodge Place,Porirua,NZ,Porirua City,route,GEOMETRIC_CENTER
174.848904,-41.1381505,Porirua Returned Services Association Inc,12,Porirua Returned Services Association Inc,5 McKillop Street Porirua,5 McKillop Street,Porirua,NZ,Porirua City,street_address,RANGE_INTERPOLATED
176.9605417,-37.9765307,Poroporo Rugby & Sports Club Inc,2,Poroporo Rugby & Sports Club,Cnr Rewatu & Te Rahu Roads Whakatane,Cnr Rewatu & Te Rahu Roads,Whakatane,NZ,Whakatane District,intersection,APPROXIMATE
176.9034796,-39.4831847,Port Ahuriri Bowling Club Inc,2,Port Ahuriri Bowling Club,104 Battery Road Napier,104 Battery Road,Napier,NZ,Napier City,street_address,ROOFTOP
174.0296433,-39.0603418,Port View Bowling Club,1,Port View Bowling Club,40A Centennial Drive New Plymouth,40A Centennial Drive,New Plymouth,NZ,New Plymouth District,street_address,ROOFTOP
174.0216514,-39.0639354,Port View Chartered Club Inc,9,Power Station Sports and Recreation Club,Centennial Drive New Plymouth,Centennial Drive,New Plymouth,NZ,New Plymouth District,route,GEOMETRIC_CENTER
175.6588548,-40.9515835,Prime Community Trust,18,Horse & Hound Sports Cafe,Jackson Street Masterton,Jackson Street,Masterton,NZ,Masterton District,route,GEOMETRIC_CENTER
175.2818278,-40.4738333,Princess Tavern Sporting Trust,14,Post Office Hotel,51 Main St Foxton,51 Main St,Foxton,NZ,Horowhenua District,street_address,ROOFTOP
175.6298298,-40.347474,Princess Tavern Sporting Trust,18,Princess Tavern,789 Main Street Palmerston North,789 Main Street,Palmerston North,NZ,Palmerston North City,street_address,ROOFTOP
174.712441,-36.8696906,Pt Chevalier RSA Inc,18,Pt Chevalier RSA,1136 Great North Road Point Chevalier,1136 Great North Road,Point Chevalier,NZ,Auckland City,street_address,ROOFTOP
172.0223165,-43.756218,Pub Charity Inc,5,Railway Tavern (Rakaia),Railway Terrace Rakaia,Railway Terrace,Rakaia,NZ,Ashburton District,route,GEOMETRIC_CENTER
172.0234719,-43.755752,Pub Charity Inc,3,Rakaia Hotel,Elizabeth Avenue Rakaia,Elizabeth Avenue,Rakaia,NZ,Ashburton District,route,GEOMETRIC_CENTER
174.7574913,-36.8426674,Pub Charity Inc,0,Mona Lisa Restaurant,132 Halsey Street Freemans Bay,132 Halsey Street,Freemans Bay,NZ,Auckland City,street_address,ROOFTOP
174.8612793,-37.0165983,Pub Charity Inc,18,The Local,260 Roscommon Road Auckland,260 Roscommon Road,Auckland,NZ,Auckland City,street_address,ROOFTOP
172.7193227,-43.6032583,Pub Charity Inc,2,Duvauchelle Hotel,"State Highway 75, Duvauchelle, Banks Peninsula Lyttelton","State Highway 75, Duvauchelle, Banks Peninsula",Lyttelton,NZ,Banks Peninsula District,locality,APPROXIMATE
172.7221889,-43.6028526,Pub Charity Inc,2,Empire Hotel,9 London Street Lyttelton,9 London Street,Lyttelton,NZ,Banks Peninsula District,street_address,RANGE_INTERPOLATED
172.720811,-43.6034774,Pub Charity Inc,0,Lyttelton Hotel,26 Norwich Quay Lyttelton,26 Norwich Quay,Lyttelton,NZ,Banks Peninsula District,street_address,ROOFTOP
172.7201757,-43.6024637,Pub Charity Inc,1,Rat and Roach Bar and Cafe,47 London Street Lyttelton,47 London Street,Lyttelton,NZ,Banks Peninsula District,street_address,ROOFTOP
172.720044,-43.6034405,Pub Charity Inc,4,Royal Hotel (Lyttelton),Cnr Canterbury Street and Norwich Quay Lyttelton,Cnr Canterbury Street and Norwich Quay,Lyttelton,NZ,Banks Peninsula District,intersection,APPROXIMATE
172.9702674,-43.8006602,Pub Charity Inc,9,The Grand Hotel,6 Rue Lavard Akaroa,6 Rue Lavard,Akaroa,NZ,Banks Peninsula District,street_address,ROOFTOP
171.5995639,-41.7579853,Pub Charity Inc,4,Bailies Bar and Restaurant,187 Palmerston Street Westport,187 Palmerston Street,Westport,NZ,Buller District,street_address,ROOFTOP
171.598508,-41.7557629,Pub Charity Inc,14,Black and White Hotel,198 Palmerston Street Westport,198 Palmerston Street,Westport,NZ,Buller District,street_address,ROOFTOP
171.8834893,-41.599324,Pub Charity Inc,2,Charming Creek Tavern,31 Main Road Ngakawau,31 Main Road,Ngakawau,NZ,Buller District,street_address,ROOFTOP
172.1114872,-41.247636,Pub Charity Inc,3,Karamea Tavern,"Cnr Waverley & Wharf Roads, RD 3 Karamea","Cnr Waverley & Wharf Roads, RD 3",Karamea,NZ,Buller District,intersection,APPROXIMATE
171.9534815,-42.0330351,Pub Charity Inc,1,Little Wanganui Hotel,R D 1 Westport,R D 1,Westport,NZ,Buller District,country,APPROXIMATE
171.6003384,-41.764271,Pub Charity Inc,3,Melbourne Hotel,289 Palmerston Street Westport,289 Palmerston Street,Westport,NZ,Buller District,street_address,RANGE_INTERPOLATED
171.6058903,-41.7545216,Pub Charity Inc,1,Pig and Whistle Hotel,Sergeants Hill Westport,Sergeants Hill,Westport,NZ,Buller District,locality,APPROXIMATE
171.7009215,-41.7390303,Pub Charity Inc,1,Pines Hotel,State Highway 6 Fairdown,State Highway 6,Fairdown,NZ,Buller District,route,GEOMETRIC_CENTER
171.7622291,-41.7120744,Pub Charity Inc,13,Railway Tavern (Waimangaroa),4 Newcastle Street Waimangaroa,4 Newcastle Street,Waimangaroa,NZ,Buller District,street_address,ROOFTOP
171.5596427,-41.8864627,Pub Charity Inc,1,Star Tavern,"Cape Foulwind, RD 2 Westport","Cape Foulwind, RD 2",Westport,NZ,Buller District,country,APPROXIMATE
171.8625025,-42.1145664,Pub Charity Inc,0,Wilsons Hotel,32 Broadway Street Reefton,32 Broadway Street,Reefton,NZ,Buller District,locality,APPROXIMATE
176.5873221,-39.9439143,Pub Charity Inc,8,Commercial Hotel (Waipawa),21 High Street Waipawa,21 High Street,Waipawa,NZ,Central Hawke's Bay District,street_address,RANGE_INTERPOLATED
176.3505601,-40.0253179,Pub Charity Inc,4,Takapau Hotel,Charlotte Street Takapau,Charlotte Street,Takapau,NZ,Central Hawke's Bay District,route,GEOMETRIC_CENTER
170.1467621,-45.0229218,Pub Charity Inc,1,Ancient Briton Hotel,Leven Street Naseby,Leven Street,Naseby,NZ,Central Otago District,route,GEOMETRIC_CENTER
169.112181,-45.1574914,Pub Charity Inc,2,Bannockburn Hotel,Nevis Road Bannockburn,Nevis Road,Bannockburn,NZ,Central Otago District,route,GEOMETRIC_CENTER
169.3932809,-45.2579877,Pub Charity Inc,15,Criterion Club Hotel,7 - 9 Tarbert Street Alexandra,7 - 9 Tarbert Street,Alexandra,NZ,Central Otago District,subpremise,ROOFTOP
169.3163505,-45.1869338,Pub Charity Inc,4,Dunstan Hotel,35 Sunderland Street Clyde,35 Sunderland Street,Clyde,NZ,Central Otago District,street_address,ROOFTOP
169.1977568,-45.0367906,Pub Charity Inc,6,Ploughmans Restaurant,71 The Mall Cromwell,71 The Mall,Cromwell,NZ,Central Otago District,street_address,ROOFTOP
172.6112039,-43.5436872,Pub Charity Inc,18,Abrahams Bar & Cafe,291 Lincoln Road Christchurch,291 Lincoln Road,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6995205,-43.5172858,Pub Charity Inc,10,Aranui Sports Bar,307 Pages Road Christchurch,307 Pages Road,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6187107,-43.556888,Pub Charity Inc,18,Barrington Big Steak Pub,256 Barrington Street Christchurch,256 Barrington Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6581845,-43.382421,Pub Charity Inc,18,Bridge Tavern,178 Williams Street Kaiapoi,178 Williams Street,Kaiapoi,NZ,Christchurch City,street_address,ROOFTOP
172.6464729,-43.5677428,Pub Charity Inc,10,Broskellys Bar & Restaurant,69 Centaurus Road Huntsbury,69 Centaurus Road,Huntsbury,NZ,Christchurch City,street_address,RANGE_INTERPOLATED
172.6398986,-43.5329766,Pub Charity Inc,10,Cantabrian Tavern,179 Cashel Street Christchurch,179 Cashel Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6398786,-43.5324173,Pub Charity Inc,0,Element,152-154 Machester Street Christchurch,152-154 Machester Street,Christchurch,NZ,Christchurch City,subpremise,ROOFTOP
172.5878659,-43.4897077,Pub Charity Inc,18,Farringtons,117 Farrington Avenue Christchurch,117 Farrington Avenue,Christchurch,NZ,Christchurch City,street_address,RANGE_INTERPOLATED
172.7063559,-43.5580493,Pub Charity Inc,18,Ferrymead Tavern,1099 Ferry Road Woolston,1099 Ferry Road,Woolston,NZ,Christchurch City,street_address,ROOFTOP
172.7051794,-43.4810705,Pub Charity Inc,18,Forest Park Tavern,60 Queenspark Drive Christchurch,60 Queenspark Drive,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.7083675,-43.5773599,Pub Charity Inc,2,Historic Valley Inn,2 Flavell Street Christchurch,2 Flavell Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.5909755,-43.5576132,Pub Charity Inc,4,Hoon Hay 88,20 Tankerville Road Christchurch,20 Tankerville Road,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.5235998,-43.5445058,Pub Charity Inc,10,Hound and Hunt Inn,19-21 Gloulding Avenue Christchurch,19-21 Gloulding Avenue,Christchurch,NZ,Christchurch City,subpremise,ROOFTOP
172.6549877,-43.3867985,Pub Charity Inc,18,Kaikanui Tavern,67 William Street Kaiapoi,67 William Street,Kaiapoi,NZ,Christchurch City,street_address,ROOFTOP
172.6553609,-43.3815302,Pub Charity Inc,2,Mandeville Tavern,99 Raven Quay Kaiapoi,99 Raven Quay,Kaiapoi,NZ,Christchurch City,street_address,ROOFTOP
172.5891609,-43.5093217,Pub Charity Inc,0,Misceo Cafe,251 Clyde Road Christchurch,251 Clyde Road,Christchurch,NZ,Christchurch City,street_address,RANGE_INTERPOLATED
172.5560735,-43.5110613,Pub Charity Inc,18,Morrisons on Merrin,"210 Withells Road, Shop 4 Christchurch","210 Withells Road, Shop 4",Christchurch,NZ,Christchurch City,subpremise,ROOFTOP
172.7301796,-43.5072154,Pub Charity Inc,18,New Brighton Tavern,25 Brighton Mall Christchurch,25 Brighton Mall,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.7103513,-43.4864322,Pub Charity Inc,14,Ozone Hotel,"2 Bowhill Road, North Beach Christchurch","2 Bowhill Road, North Beach",Christchurch,NZ,Christchurch City,route,GEOMETRIC_CENTER
172.6383203,-43.5506989,Pub Charity Inc,18,Sandridge Hotel,30 Huxley Street Christchurch,30 Huxley Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6550112,-43.5478129,Pub Charity Inc,9,The Bowl and Jack,17 Opawa Road Christchurch,17 Opawa Road,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.7579923,-43.5671283,Pub Charity Inc,4,The Cave Rock,11 Marriner Street Sumner,11 Marriner Street,Sumner,NZ,Christchurch City,street_address,ROOFTOP
172.5677764,-43.5743839,Pub Charity Inc,14,The Quarry Bar & Bistro,"29 Ensign St, Halswell Christchurch","29 Ensign St, Halswell",Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.611838,-43.5290005,Pub Charity Inc,9,The Riccarton hotel,1 Riccarton Road Christchurch,1 Riccarton Road,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.682058,-43.5491966,Pub Charity Inc,10,Woolston Tavern,604 Ferry Road Woolston,604 Ferry Road,Woolston,NZ,Christchurch City,street_address,ROOFTOP
172.5962255,-43.3031838,Pub Charity Inc,5,Ashley Hotel,corner of High & Ashley Streets Ashley Downs,corner of High & Ashley Streets,Ashley Downs,NZ,Clutha District,intersection,APPROXIMATE
169.6923229,-45.9203009,Pub Charity Inc,1,Beaumont Hotel,State Highway 8 Lawrence,State Highway 8,Lawrence,NZ,Clutha District,route,GEOMETRIC_CENTER
169.2685647,-45.8457522,Pub Charity Inc,2,Heriot Hotel,Roxburgh Street Heriot,Roxburgh Street,Heriot,NZ,Clutha District,route,GEOMETRIC_CENTER
170.0968562,-46.0222711,Pub Charity Inc,6,Lake Waihola Tavern,Greenwich Street Waihola,Greenwich Street,Waihola,NZ,Clutha District,route,GEOMETRIC_CENTER
170.5067039,-45.8682248,Pub Charity Inc,7,Albert Arms Tavern,387 George Street Dunedin,387 George Street,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
170.4988881,-45.907983,Pub Charity Inc,10,Forbury Raceway Inn,146 Victoria Road Dunedin,146 Victoria Road,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
170.4791625,-45.8813525,Pub Charity Inc,18,Mornington Tavern,36 Mailer Street Dunedin,36 Mailer Street,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
170.3654831,-45.8692578,Pub Charity Inc,10,Mosgiel Tavern,150 Factory Road Mosgiel,150 Factory Road,Mosgiel,NZ,Dunedin City,street_address,ROOFTOP
170.22851,-45.857358,Pub Charity Inc,2,Outram Hotel,23 Holyhead Road Outram,23 Holyhead Road,Outram,NZ,Dunedin City,street_address,ROOFTOP
170.6201817,-45.8166192,Pub Charity Inc,3,Port Stables,"56 George Street, Port Chalmers Dunedin","56 George Street, Port Chalmers",Dunedin,NZ,Dunedin City,street_address,ROOFTOP
170.6511356,-45.8396445,Pub Charity Inc,2,Portobello Hotel,2 Harrington Point Road Portobello,2 Harrington Point Road,Portobello,NZ,Dunedin City,street_address,ROOFTOP
170.62128,-45.8162022,Pub Charity Inc,5,Portsider Tavern,29 George Street Port Chalmers,29 George Street,Port Chalmers,NZ,Dunedin City,street_address,ROOFTOP
170.4280857,-45.9023395,Pub Charity Inc,7,Royal Tavern (Dunedin),Green Island Dunedin,Green Island,Dunedin,NZ,Dunedin City,sublocality_level_1,APPROXIMATE
170.5061031,-45.8720662,Pub Charity Inc,10,Stateman's Hotel,91 St Andrews Street Dunedin,91 St Andrews Street,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
170.5071671,-45.8716304,Pub Charity Inc,2,The Outback Inn,101 Great King Street Dunedin,101 Great King Street,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
170.5068374,-45.8787079,Pub Charity Inc,0,Wharf Hotel,25 Fryatt Street Dunedin,25 Fryatt Street,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
173.9487555,-35.2276529,Pub Charity Inc,12,Citrus Bar,Cnr Kerikeri and Cobham Roads Kerikeri,Cnr Kerikeri and Cobham Roads,Kerikeri,NZ,Far North District,intersection,APPROXIMATE
174.1222202,-35.2618096,Pub Charity Inc,8,Duke of Marlborough Tavern,Corner York Street and Chapel Street Russell,Corner York Street and Chapel Street,Russell,NZ,Far North District,intersection,APPROXIMATE
174.2006007,-35.5201943,Pub Charity Inc,3,Hukerenui Tavern,State Highway 1 Hukerenui,State Highway 1,Hukerenui,NZ,Far North District,route,GEOMETRIC_CENTER
173.800964,-35.4070909,Pub Charity Inc,18,Kaikohe Hotel,Broadway Kaikohe,Broadway,Kaikohe,NZ,Far North District,route,GEOMETRIC_CENTER
173.2652846,-35.1156874,Pub Charity Inc,18,Kaitaia Hotel,15-33 Commerce Street Kaitaia,15-33 Commerce Street,Kaitaia,NZ,Far North District,street_address,ROOFTOP
173.2612325,-35.1110324,Pub Charity Inc,14,Kauri Arms Tavern,195 Commerce Street Kaitaia,195 Commerce Street,Kaitaia,NZ,Far North District,street_address,RANGE_INTERPOLATED
174.0138692,-35.3878991,Pub Charity Inc,10,Klondikes Seafood Cafe and Tavern,68 Main Road Moerewa,68 Main Road,Moerewa,NZ,Far North District,locality,APPROXIMATE
173.5039344,-35.4011143,Pub Charity Inc,6,Masonic Hotel (Rawene),Parnell Street Rawene,Parnell Street,Rawene,NZ,Far North District,route,GEOMETRIC_CENTER
173.8734766,-35.3596285,Pub Charity Inc,3,Ohaeawai Hotel,State Highway 12 Ohaeawai,State Highway 12,Ohaeawai,NZ,Far North District,route,GEOMETRIC_CENTER
173.5347674,-34.9933056,Pub Charity Inc,8,Old Oak Inn,66 Waterfront Road Mangonui,66 Waterfront Road,Mangonui,NZ,Far North District,street_address,ROOFTOP
